DEVCLASS,COMPONENT,PARENTCL,CTEXT
SFDT_EXCEL_CORE,B200003249,SFDT_EXCEL,BRFplus: Excel Integration Core
SFDT_EXCEL_MODEL,B200003249,SFDT_DEPRECATED,Formula & Derivation Tool: Excel Integration Document Model
SFDT_EXCEL_TEST,B200003249,SFDT_DEPRECATED,Just for testing purposes. To be deleted later
SFDT_EXPRESSIONS,B200003249,SFDT,BRFplus: Expressions
SFDT_SERVICE,B200003249,SFDT,BRFplus: Services
SFDT_SPECIAL,B200003249,SFDT,BRFplus: Special
SFDT_STORAGE,B200003249,SFDT,BRFplus: Storage
SFDT_TEST,B200003249,SFDT,BRFplus: Global Test Classes
SFDT_TRANSPORT,B200003249,SFDT,BRFplus: Transport
SFDT_WD,B200003249,SFDT,BRFplus: Web Dynpro UI
SFDT_WD_ADMIN_TOOL,B200003249,SFDT_WD,BRFplus: Web Dynpro UI: Admin Tool
SFDT_WD_CORE_OBJECTS,B200003249,SFDT_WD,BRFplus: Core Objects for Web Dynpro UI
SFDT_WD_EXCEL,B200003249,SFDT_WD,BRFplus: Components for Excel Import and Export
SFDT_WD_EXPRESSIONS,B200003249,SFDT_WD,BRFplus Expressions for Web Dynpro UI
SFDT_WD_INFRASTRUCTURE,B200003249,SFDT_WD,BRFplus: Web Dynpro UI: Infrastructure
SFDT_WD_ISLANDS,B200003249,SFDT_WD,BRFplus WD: Islands
SFDT_WD_ISLAND_EDITOR,B200003249,SFDT_WD_ISLANDS,BRFplus: Editor (Island)
SFDT_WD_ISLAND_INFRASTRUCTURE,B200003249,SFDT_WD_ISLANDS,BRFplus: Island Infrastructure
SFDT_WD_SERVICE,B200003249,SFDT_WD,BRFplus: Services for Web Dynpro UI
SFDT_WD_TOOLS,B200003249,SFDT_WD,BRFplus: Tools in Web Dynpro UI
SFIB,B200001478,BASIS,Financials: Components in Basis
SFIL,B200000038,BASIS,Platform-Independent File Names
SFIN,HLB0100153,BASIS,Basis Development: SAPfind Information Retrieval
SFOS,B200000247,BASIS,Create Messages in the Customer System (OSS or SM)
SFPT,B200001776,SADF,Form Processing: Test Objects
SFPTNOTR,B200001776,SFPT,
SFRM,HLB0100065,BASIS,Contexts
SFSCOMMON,B200001946,SFSG,Fast Search Basis Objects
SFSEARCH,HLB0100471,BASIS,Fast Search Package
SFSEARCH_DEMO,HLB0100471,SFSEARCH,Fast Search Demonstration
SFSES,HLB0009020,BASIS,Fast Search - Enhanced Services
SFSG,B200001946,BASIS,Fast Search Infrastructure
SFSG_ABAPDT,B200001946,BASIS,Fast Search ABAP Design Time
SFSG_ADMIN_TOOLS,B200001946,SFSG,Fast Search Administration Tools
SFSG_QE,B200001946,SFSG,Fast Search Query Execution
SFSG_RP,B200001946,SFSG,Fast Search Repository
SFSG_RP_CLIENT,B200001946,SFSG,Client Interface
SFSG_TEST,B200001946,SFSG,Fast Search Tests
SFSG_WB2,B200001946,SFSG,Fast Search Workbench Tool
SFSOF,HLB0009020,SFSES,Fast Search - Object Finder Service
SFSOF_REPOSITORY,HLB0009020,SFSOF,Fast Search Object Finder Repository
SFSOF_TESTING,HLB0009020,SFSOF,Fast Search Object Finder Testing
SFSQB,B200001946,SFSG,Fast Search Query Builder
SFSRFW,B200001946,SFSG,Fast Search Replication Framework
SFSRFW_ALIAS,B200001946,SFSRFW,Alias Assignment for Nested Structures
SFSRFW_CLIENT,B200001946,SFSRFW,Replication Framework Application Client
SFSRFW_COMMON,B200001946,SFSRFW,Shared Objects for Replication Framework
SFSRFW_INDEX_REPOSITORY,B200001946,SFSRFW,Replication Framework Index Repository
SFSRFW_INDEX_REPOSITORY_TEST,B200001946,SFSRFW,Index Repository Test Objects
SFSRFW_INDEX_REP_MONITOR,B200001946,SFSRFW,Replication Framework Index Repository Monitor
SFSRFW_MONITOR,B200001946,SFSRFW,Simple Monitor for Replication Framework
SFSRFW_REPLICATION_ENGINE,B200001946,SFSRFW,Replication Framework Replication Engine
SFSRFW_REPLICATION_ENGINE_MON,B200001946,SFSRFW,Replication Framework Replication Engine Monitor
SFSRFW_REPOSITORY,B200001946,SFSRFW,Replication Framework Repository
SFSRFW_REPOSITORY_MONITOR,B200001946,SFSRFW,Replication Framework Repository Monitor
SFSRFW_SCHEDULER,B200001946,SFSRFW,Replication Framework - Scheduler for Replication
SFSRFW_SEARCH_ENGINE,B200001946,SFSRFW,Search Engine Interface and Implementation
SFSRFW_TOOLS,B200001946,SFSRFW,Maintain Technical Units
SFS_QB_REPOSITORY,HLB0009020,SFSQB,Query Builder Repository
SFS_QB_TEST,B200001946,SFSQB,Query Builder Test Reports
SFS_QB_UI,B200001946,SFSQB,Query Builder UI
SFTE,B200001268,BASIS,General Functions for Development Class FTE
SFTP,HLB0100411,BASIS,SAP FTP / HTTP
SFUNC,HLB0100162,BASIS,Function Builder
SFUNC_ADT,BYI3000864,SFUNC_MAIN,ABAP Develeopment Tools integration for Function Builder
SFUNC_ADT_TEST,BYI3000864,SFUNC_ADT,ADT function builder static test objects
SFUNC_ANALYZE,HLB0100162,BASIS,Function Group Analysis
SFUNC_ANALYZE_TEST,HLB0100162,SFUNC_ANALYZE,Test objects
SFUNC_MAIN,HLB0100162,BASIS,Function Builder Main Packagee
SFW,B200001869,BASIS,Switch Framework
SFWTOOLS,B200001869,SFW,Basis Tools for Switch Framework
SFWU,B200001869,SFW,Switch Framework Objects for the Upgrade
SFW_API,B200001869,SFW,WB - SFW - API
SFW_BADI,HLB0100065,BASIS,New Switchable BAdIs
SFW_CWB,B200001869,SFW,WB - SFW - Correction Workbench Connection
SFW_SWITCH_BROWSER,B200001869,SFW,SFW - Switch Framework Browser
SGBADI_IMPL,B200002399,BASIS,Global Table for BAdI Implementations
SGDMA,B200000302,BASIS,Generic Document Management API
SGDMA_PRINT_SERVICE,B200000302,BASIS,Print Service for GDMA Interface
SGDMA_SYSTEM,B200000302,BASIS,GDMA - Internal
SGDMA_TEST,B200000302,BASIS,Test Implementation for GDMA
SGEN,HLB0009166,BASIS,ABAP Generation Tools
SGIS,B200001348,BASIS,GIS Integration with IGS (Routing and Mapping)
SGLB,HLB0100094,BASIS,CCMS: Generic Grouping and Load Balancing
SGLS,HLB0006321,BASIS,New Glossary for 4.0
SGLX,HLB0100190,SBPM,BPM Galaxy
SGLX_PDORG,HLB0100190,SGLX,PD Org integration for Galaxy
SGOH,B200000152,BASIS,MyObjects
SGOS,B200000152,SGOS_MAIN,Generic Object Services
SGOS_API,B200000152,SGOS_MAIN,Access to GOS Attachment List for Externals
SGOS_ATTA,B200000152,SGOS_MAIN,Generic Object Services Attachment List
SGOS_EXMPL,B200000152,BASIS,Examples for Generic Object Services
SGOS_MAIN,B200000152,BASIS,Generic Object Services
SGOS_OBL,B200000153,SGOS_MAIN,Generic Service: Relations
SGOS_OUTBOX,B200000152,SGOS_MAIN,GOS Object Outbox
SGRB,HLB0009156,BASIS,ABAP Graphic Proxies
SGRC,HLB0009156,BASIS,ABAP Graphics Development: Network
SGRP,HLB0009156,BASIS,ABAP Graphics Development
SGSUBTYPES,HLB0100148,BASIS,Central Storage for Types in Type Groups and BAdIs
SGUI,HLB0009783,BASIS,GUI Objects
SH,HLB0006317,BASIS,Online Help
SHARED_OBJECTS,HLB0100065,BASIS,Shared Objects: Basis Components
SHCS_FILE_BASE,B200003355,SHCS_FILE_BASE_MAIN,Help Center Search: General File Access Functions
SHCS_FILE_BASE_MAIN,B200003355,BASIS,Help Center Search: General File Access Functions
SHCS_FILE_STATIC_KW,B200003355,SHCS_FILE_BASE_MAIN,Help Center Search: File Access Functions for Static KW
SHDB,B200003128,BASIS,Basis Package for HDB
SHDB_TOOLS,HLB0009780,SHDB,120
SHDG,B200001278,BASIS,Global Fields
SHDI,B200001278,BASIS,Transaction Variant Image Archive
SHEL,HLB0006317,BASIS,New Help Processor
SHFG,HLB0009077,BASIS,Ergonomics: Sample Transactions
SHI0,HLB0100156,BASIS,Hierarchy maint. tool - R/3 display component
SHI1,HLB0100156,BASIS,Hierarchy maint. tool - DB-independent tool
SHI2,HLB0100156,BASIS,Hierarchy maintenance tool - structure for IMG etc.
SHI3,HLB0100156,BASIS,General hierarchy maintenance: Archiving / change documents
SHI4,HLB0100156,BASIS,Hierarchy maintenance tool Control visualization
SHI5,HLB0100156,BASIS,Connection of Hierarchy Tool to SFW
SHI_VERS,HLB0100156,BASIS,Hierarchy tool - Versioning
SHLP,HLB0006317,BASIS,HELP
SHLP_DYNP_INTERFACE,HLB0100431,BASIS,F4: Field Transport for POV
SHST,HLB0100065,BASIS,ABAP Hotspot Trace
SHST_INT2,B200003189,BASIS,Hotspot Analyse Interfaces and UI
SHTTP,B200000267,BASIS,Development Class for HTTP Communication
SHTTP_CHECKMAN,B200000267,BASIS,Objects for ICF Check in CheckMan
SHTTP_SECURITY_SESSIONS,B200001840,BASIS,
SHTTP_WS_TRANSFER,B200000267,BASIS,Package for WS Transfer
SHYP,HLB0006323,BASIS,Basis Hypertext Documentation
SI18N,B200001832,BASIS,I18N Functions
SI18N_CALENDAR,B200001832,SCP,Test
SI18N_ICU,B200001833,BASIS,Wrapping of ICU Functions
SI18N_TIME,B200001832,SCP,ABAP to JAVA TimeZone & DST Information
SIBF_LOCAL,HLB0009822,BASIS,Internet Business Framework: Local Generic Services
